ZA_ZAPIS_ID,ZA_RO_ROK,ZA_DZ_DZIAL1_ID,DZ_NAZWA,ZA_TYTUL,ZA_TYTUL_CALOSCI,ZA_TE_TEATR_ID,TE_NAZWA,ZA_OPIS_WSPOLTWORCOW,ZA_NAZWA_ADAPT_DZIELA,ZA_OPIS_ADAPT_DZIELA,ZA_ADNOTACJE,tytul_clean,data_premiery,program_tv,emisje
363774,1996,231,Spektakle fabularne TV,Improwizacja paryska,,,,,,"Tł. Maciej Żurowski. Reż. Maciej Englert. I, 25 III 1996, 75'",,Improwizacja paryska,,I,"[{'data': '25 III 1996', 'czas_min': 75}]"
363775,1996,231,Spektakle fabularne TV,Mirandolina,,,,,,"Tł. Zofia Jachimecka. Reż. Jan Englert. I, 1 VII 1996, 85'",,Mirandolina,,I,"[{'data': '1 VII 1996', 'czas_min': 85}]"
363776,1996,231,Spektakle fabularne TV,Wassa Żeleznowa,,,,,,"Tł. Irena Lewandowska, Witold Dąbrowski. Reż. Barbara Sass. I, 14 X 1996, 100'",,Wassa Żeleznowa,,I,"[{'data': '14 X 1996', 'czas_min': 100}]"
363777,1996,231,Spektakle fabularne TV,Księżniczka Turandot,,,,,,"Tł. Maria Olszańska, Bronisław Maj. Adapt. i reż. Rudolf Zioło. I, 2 XII 1996, 103'",,Księżniczka Turandot,,I,"[{'data': '2 XII 1996', 'czas_min': 103}]"
363778,1996,231,Spektakle fabularne TV,Nieprzyjaciel,,,,,,"Tł. Julian Rogoziński. Reż. Jan Bratkowski. I, 24 VI 1996, 90'",,Nieprzyjaciel,,I,"[{'data': '24 VI 1996', 'czas_min': 90}]"
363779,1996,231,Spektakle fabularne TV,Inspektor Psina,,,,,,"Tł. Barbara Grzegorzewska. Reż. Jacek Bursztynowicz. II, 16 VII 1996, 55'",,Inspektor Psina,,II,"[{'data': '16 VII 1996', 'czas_min': 55}]"
363780,1996,231,Spektakle fabularne TV,Osioł. Anioł,,,,,,"Tł. Barbara Grzegorzewska. Reż. Cezary Nowicki, Andrzej Maj. I, 13 IV 1996, 40'",,Osioł. Anioł,,I,"[{'data': '13 IV 1996', 'czas_min': 40}]"
363781,1996,231,Spektakle fabularne TV,Całkowite zaćmienie,,,,,,"Tł. Elżbieta Jasińska. Reż. Michał Kwieciński. II, 8 V 1996, 110'",,Całkowite zaćmienie,,II,"[{'data': '8 V 1996', 'czas_min': 110}]"
363782,1996,231,Spektakle fabularne TV,Inne czasy,,,,,,"Tł. Michał Ronikier. Reż. Tomasz Wiszniewski. I, 23 IX 1996, 85'",,Inne czasy,,I,"[{'data': '23 IX 1996', 'czas_min': 85}]"
363783,1996,231,Spektakle fabularne TV,Górski hotel,,,,,,"Tł. Andrzej Jagodziński. Reż. Urszula Urbaniak. I, 26 VIII 1996, 70'",,Górski hotel,,I,"[{'data': '26 VIII 1996', 'czas_min': 70}]"
363784,1996,231,Spektakle fabularne TV,Madame Modjeska,,,,,,"Tł. Anna Krajewska-Wieczorek. Reż. Janusz Morgenstern. I, 8 I 1998, 80'",,Madame Modjeska,,I,"[{'data': '8 I 1998', 'czas_min': 80}]"
363814,1996,231,Spektakle fabularne TV,Donadieu,,,,,,"Tł. Jacek Fruehling. Reż. Piotr Mikucki. I, 7 X 1996, 105'",,Donadieu,,I,"[{'data': '7 X 1996', 'czas_min': 105}]"
363815,1996,231,Spektakle fabularne TV,Złoty garniec,,,,,,"Tł. Jan Kleczyński. Adapt. Krzysztof Kopka. Reż. Jacek Skalski. II, 13 VIII 1996, 50'",,Złoty garniec,,II,"[{'data': '13 VIII 1996', 'czas_min': 50}]"
363816,1996,231,Spektakle fabularne TV,To był skowronek,,,,,,"Tł. Zuzanna Łapicka-Olbrychska. Adapt. i reż. Piotr Szulkin. II, 28 II 1996, 80'",,To był skowronek,,II,"[{'data': '28 II 1996', 'czas_min': 80}]"
363817,1996,231,Spektakle fabularne TV,Kasia z Heilbronnu,,,,,,"Tł. Jacek Stanisław Buras. Reż. Jerzy Jarocki. II, 5 IV 1996, 105'",,Kasia z Heilbronnu,,II,"[{'data': '5 IV 1996', 'czas_min': 105}]"
363818,1996,231,Spektakle fabularne TV,Słomkowy kapelusz,,,,,,"Tł. Julian Tuwim. Reż. Jerzy Gruza. I, 31 XII 1995, 85'",,Słomkowy kapelusz,,I,"[{'data': '31 XII 1995', 'czas_min': 85}]"
363819,1996,231,Spektakle fabularne TV,Natan Mędrzec,,,,,,"Tł. Anastazy Kwiryn. Reż. Krzysztof Babicki. II, 9 II 1996, 90'",,Natan Mędrzec,,II,"[{'data': '9 II 1996', 'czas_min': 90}]"
363820,1996,231,Spektakle fabularne TV,Dzieci z Bullerbyn,,,,,,"Tł. Irena Wyszomirska. Reż. Mikołaj Grabowski. II, 8 IX 1996, 50'",,Dzieci z Bullerbyn,,II,"[{'data': '8 IX 1996', 'czas_min': 50}]"
363822,1996,231,Spektakle fabularne TV,Zapis,,,,,,"Tł. Tadeusz Boy-Żeleński. Reż. Marek Sikora. II, 21 VIII 1996, 55'",,Zapis,,II,"[{'data': '21 VIII 1996', 'czas_min': 55}]"
363823,1996,231,Spektakle fabularne TV,Klimaty,,,,,,"Tł. Wacław Rogowicz. Reż. Magdalena Łazarkiewicz. I, 13 V 1996, 95'",,Klimaty,,I,"[{'data': '13 V 1996', 'czas_min': 95}]"
363824,1996,231,Spektakle fabularne TV,Ivette,,,,,,"Tł. Eligia Bąkowska. Adapt. i reż. Filip Zylber. I, 5 VIII 1996, 75'",,Ivette,,I,"[{'data': '5 VIII 1996', 'czas_min': 75}]"
363825,1996,231,Spektakle fabularne TV,Strzeż się pamięci,,,,,,"Tł. Małgorzata Semil. Reż. Magdalena Łazarkiewicz. II, 23 XII 1996, 96'",,Strzeż się pamięci,,II,"[{'data': '23 XII 1996', 'czas_min': 96}]"
363826,1996,231,Spektakle fabularne TV,Nieposłuszna mama,,,,,,"Tł. Stanisław Barańczak. Reż. Andrzej Maj. II, 20 X 1996, 45'",,Nieposłuszna mama,,II,"[{'data': '20 X 1996', 'czas_min': 45}]"
363827,1996,231,Spektakle fabularne TV,Chory z urojenia,,,,,,"Tł. Tadeusz Boy-Żeleński. Reż. Krzysztof Lang. I, 3 VI 1996, 74'",,Chory z urojenia,,I,"[{'data': '3 VI 1996', 'czas_min': 74}]"
363828,1996,231,Spektakle fabularne TV,Don Juan,,,,,,"Tł. Bohdan Korzeniewski. Reż. Leszek Wosiewicz. II, 31 I 1996, 90'",,Don Juan,,II,"[{'data': '31 I 1996', 'czas_min': 90}]"
363829,1996,231,Spektakle fabularne TV,Improwizacje wrocławskie,,,,,,"Sc. wg utworów: Moliere: Improwizacja wersalska, Jean Giraudoux: Improwizacja paryska, Tadeusz Różewicz: Improwizacja wrocławska. Reż. Andrzej Wajda. I, 20 V 1996, 110'",,Improwizacje wrocławskie,,I,"[{'data': '20 V 1996', 'czas_min': 110}]"
363830,1996,231,Spektakle fabularne TV,Chłopcy z Placu Broni,,,,,,"Cz. 1-3. Tł. Tadeusz Olszański. Reż. Maciej Dejczer. II, 10, 17, 24 III 1996 [każda cz. 50']",,Chłopcy z Placu Broni,,II,"[{'data': '24 III 1996', 'czas_min': 50}]"
363831,1996,231,Spektakle fabularne TV,Błękitny zamek,,,,,,"Tł. Karol Borawski. Reż. Wojciech Nowak. I, 29 IX 1996, 85'",,Błękitny zamek,,I,"[{'data': '29 IX 1996', 'czas_min': 85}]"
363832,1996,231,Spektakle fabularne TV,Cezar i Pompejusz,,,,,,"Tł. Joanna Guze. Reż. Jerzy Antczak. I, 9 XII 1996, 82'",,Cezar i Pompejusz,,I,"[{'data': '9 XII 1996', 'czas_min': 82}]"
363833,1996,231,Spektakle fabularne TV,Grzeszki tatusia,,,,,,"Tł. Hanna Baltyn. Reż. Marek Sikora. I, 17 II 1996, 60'",,Grzeszki tatusia,,I,"[{'data': '17 II 1996', 'czas_min': 60}]"
363834,1996,231,Spektakle fabularne TV,Zabawa w koty,,,,,,"Tł. Camilla Mondral. Reż. Marta Meszaros. I, 11 VIII 1996, 100'",,Zabawa w koty,,I,"[{'data': '11 VIII 1996', 'czas_min': 100}]"
363835,1996,231,Spektakle fabularne TV,Miłość i gniew,,,,,,"Tł. Wacława Komarnicka, Krystyna Tarnowska. Reż. Mariusz Benoit. I, 29 IV 1996, 105'",,Miłość i gniew,,I,"[{'data': '29 IV 1996', 'czas_min': 105}]"
363836,1996,231,Spektakle fabularne TV,Nasz człowiek,,,,,,"Tł. Tadeusz Nyczek. Reż. Kazimierz Kutz. I, 30 IX 1996, 109'",,Nasz człowiek,,I,"[{'data': '30 IX 1996', 'czas_min': 109}]"
363837,1996,231,Spektakle fabularne TV,Konkurs stulecia,,,,,,"Tł. Karol Jakubowicz. Reż. Tadeusz Worontkiewicz. I, 11 V 1996, 60'",,Konkurs stulecia,,I,"[{'data': '11 V 1996', 'czas_min': 60}]"
363838,1996,231,Spektakle fabularne TV,Sklep z zabawkami,,,,,,"Tł. Danuta Bieńkowska. Reż. Jacek Gąsiorowski. II, 15 XII 1996, 35'",,Sklep z zabawkami,,II,"[{'data': '15 XII 1996', 'czas_min': 35}]"
363839,1996,231,Spektakle fabularne TV,Wariacje na temat,,,,,,"Tł. Krystyna Jurasz-Dąmbska. Reż. Lena Szurmiej. I, 13 VII 1996, 65'",,Wariacje na temat,,I,"[{'data': '13 VII 1996', 'czas_min': 65}]"
363840,1996,231,Spektakle fabularne TV,Omdlały koń,,,,,,"Tł. Hanna Stanek-Lisowska. Reż. Anna Minkiewicz. I, 15 VII 1996, 90'",,Omdlały koń,,I,"[{'data': '15 VII 1996', 'czas_min': 90}]"
363841,1996,231,Spektakle fabularne TV,Coś do ukrycia,,,,,,"Tł. Małgorzata Semil. Reż. Marek Sikora. II, 29 V 1996, 90'",,Coś do ukrycia,,II,"[{'data': '29 V 1996', 'czas_min': 90}]"
363842,1996,231,Spektakle fabularne TV,Don Carlos,,,,,,"Tł. Zbigniew Krawczykowski. Reż. Laco Adamik. I, 19 II 1996, 130'",,Don Carlos,,I,"[{'data': '19 II 1996', 'czas_min': 130}]"
363843,1996,231,Spektakle fabularne TV,Zbójcy,,,,,,"Tł. Jacek Stanisław Buras. Reż. Krzysztof Babicki. I, 15 IV 1996, 110'",,Zbójcy,,I,"[{'data': '15 IV 1996', 'czas_min': 110}]"
363844,1996,231,Spektakle fabularne TV,Zagubieni,,,,,,"Tł. Małgorzata Semil. Reż. Maciej Dejczer. I, 10 VI 1996, 90'",,Zagubieni,,I,"[{'data': '10 VI 1996', 'czas_min': 90}]"
363845,1996,231,Spektakle fabularne TV,Rutherford i syn,,,,,,"Tł. Małgorzata Semil. Reż. Mariusz Grzegorzek. I, 16 XII 1996, 115'",,Rutherford i syn,,I,"[{'data': '16 XII 1996', 'czas_min': 115}]"
363846,1996,231,Spektakle fabularne TV,Zęby,,,,,,"Tł. Robert Sudół. Reż. Jan Bratkowski. II, 12 VI 1996, 35'",,Zęby,,II,"[{'data': '12 VI 1996', 'czas_min': 35}]"
363847,1996,231,Spektakle fabularne TV,Burza,,,,,,"Tł. Zygmunt Łanowski. Reż. Andrzej Łapicki. II, 17 V 1996, 80'",,Burza,,II,"[{'data': '17 V 1996', 'czas_min': 80}]"
363848,1996,231,Spektakle fabularne TV,Krystyna,,,,,,"Tł. Zygmunt Łanowski. Reż. Piotr Mikucki. I, 5 II 1996, 85'",,Krystyna,,I,"[{'data': '5 II 1996', 'czas_min': 85}]"
363849,1996,231,Spektakle fabularne TV,Ojciec,,,,,,"Tł. Zygmunt Łanowski. Reż. Jan Maciejowski. II, 8 III 1996, 130'",,Ojciec,,II,"[{'data': '8 III 1996', 'czas_min': 130}]"
363850,1996,231,Spektakle fabularne TV,Bal błaznów,,,,,,"Tł. Grażyna Jenczelewska. reż. Waldemar Krzystek. II, 22 IV 1996, 90'",,Bal błaznów,,II,"[{'data': '22 IV 1996', 'czas_min': 90}]"
363851,1996,231,Spektakle fabularne TV,Perykles,,,,,,"Tł. Leon Ulrich. Reż. Maciej Prus. I, 14 VII 1996, 45'",,Perykles,,I,"[{'data': '14 VII 1996', 'czas_min': 45}]"
363852,1996,231,Spektakle fabularne TV,Zima pod stołem,,,,,,"Tł. Ewa Kuczkowska. Reż. Ewa Pytka-Chylarecka. II, 7 XI 1996, 25'",,Zima pod stołem,,II,"[{'data': '7 XI 1996', 'czas_min': 25}]"
363853,1996,231,Spektakle fabularne TV,Foto-finisz,,,,,,"Tł. Wacława Komarnicka, Antoni Marianowicz. Reż. Maciej Wojtyszko. I, 15 I 1996, 90'",,Foto-finisz,,I,"[{'data': '15 I 1996', 'czas_min': 90}]"
363854,1996,231,Spektakle fabularne TV,"Nina, to co innego",,,,,,"Tł. Piotr Szymanowski. Reż. Urszula Urbaniak. I, 18 XI 1996, 55'; [ponowna emisja:] 30 XII 1996",,"Nina, to co innego",,I,"[{'data': '18 XI 1996', 'czas_min': 55}, {'data': '30 XII 1996', 'czas_min': None}]"
363855,1996,231,Spektakle fabularne TV,Markiz von Keith,,,,,,"Tł. Jerzy Zegalski. Reż. Krzysztof Babicki. I, 21 X 1996, 95'",,Markiz von Keith,,I,"[{'data': '21 X 1996', 'czas_min': 95}]"
363856,1996,231,Spektakle fabularne TV,Marianna zwleka z małżeństwem [współaut.: Claudine Fievet; tł. Ewa Fiszer]]. Daleko od Hagondange [tł. Piotr Szymanowski],,,,,,"Reż. Tadeusz Worontkiewicz. II, 3 I 1996, 115'",,Marianna zwleka z małżeństwem [współaut.: Claudine Fievet; tł. Ewa Fiszer]]. Daleko od Hagondange [tł. Piotr Szymanowski],,II,"[{'data': '3 I 1996', 'czas_min': 115}]"
363857,1996,231,Spektakle fabularne TV,Olbrzym-samolub,,,,,,"Tł. Włodzimierz Lewik. Reż. Krzysztof Kelm, Beata Chwedorzewska. II, 27 X 1996, 45'",,Olbrzym-samolub,,II,"[{'data': '27 X 1996', 'czas_min': 45}]"
363858,1996,231,Spektakle fabularne TV,Szczęśliwy książę,,,,,,"Tł. Irena Tuwim, Julian Stawiński. Reż. Agnieszka Lipiec-Wróblewska. II, 3 XI 1996",,Szczęśliwy książę,,II,"[{'data': '3 XI 1996', 'czas_min': None}]"
363859,1996,231,Spektakle fabularne TV,Sprawa Folsztyńskiego,,,,,,"Tł. Józef Waczków. Reż. Maciej Szelachowski. I, 27 X 1996, 73'",,Sprawa Folsztyńskiego,,I,"[{'data': '27 X 1996', 'czas_min': 73}]"
363860,1996,231,Spektakle fabularne TV,Mutanci,,,,,,"Tł. Jerzy Koenig. Reż. Tomasz Zygadło. II, 5 IX 1996, 100'",,Mutanci,,II,"[{'data': '5 IX 1996', 'czas_min': 100}]"
365986,1996,231,Spektakle fabularne TV,Pudełko z zabawkami,,,,,,"Reż. Zbigniew Mich. II, 22 IX 1996, 45'",,Pudełko z zabawkami,,II,"[{'data': '22 IX 1996', 'czas_min': 45}]"
365987,1996,231,Spektakle fabularne TV,Cudowna lampa Aladyna,,,,,,"Sc. Joanna Piekarska. Reż. Krzysztof Niesiołowski. II, 11 II 1996, 45'",,Cudowna lampa Aladyna,,II,"[{'data': '11 II 1996', 'czas_min': 45}]"
365988,1996,231,Spektakle fabularne TV,Filip i Berenika,,,,,,"Reż. Włodzimierz Fełenczak. II, 9 VII 1996, 60'",,Filip i Berenika,,II,"[{'data': '9 VII 1996', 'czas_min': 60}]"
365989,1996,231,Spektakle fabularne TV,Bajkowy las,,,,,,"Reż. Igor Mołodecki. II, 3 III 1996, 50'",,Bajkowy las,,II,"[{'data': '3 III 1996', 'czas_min': 50}]"
365990,1996,231,Spektakle fabularne TV,Szczęście na telefon,,,,,,"Cz. 1-6. Reż. Janusz Dymek. II, 7 VII 1996, 30'; 14 VII 1996, 20'; 21 VII 1996, 20'; 4 VIII 1996, 25'; 11 VIII 1996, 25'; 18 VII 1996, 30'",,Szczęście na telefon,,II,"[{'data': '7 VII 1996', 'czas_min': 30}, {'data': '14 VII 1996', 'czas_min': 20}, {'data': '21 VII 1996', 'czas_min': 20}, {'data': '4 VIII 1996', 'czas_min': 25}, {'data': '11 VIII 1996', 'czas_min': 25}, {'data': '18 VII 1996', 'czas_min': 30}]"
365991,1996,231,Spektakle fabularne TV,Listy do Mileny,,,,,,"II, 24 I 1996, 55'",,Listy do Mileny,,II,"[{'data': '24 I 1996', 'czas_min': 55}]"
365992,1996,231,Spektakle fabularne TV,Notatki do romansu,,,,,,"Tł. Marta Gil-Gilewska. Reż. Anna Minkiewicz. I, 24 XI 1996, 35'",,Notatki do romansu,,I,"[{'data': '24 XI 1996', 'czas_min': 35}]"
365993,1996,231,Spektakle fabularne TV,Strażniczka muzyki,,,,,,"Tł. Elżbieta Jasińska. Reż. Agnieszka Lipiec-Wróblewska. II, 27 III 1996, 60'",,Strażniczka muzyki,,II,"[{'data': '27 III 1996', 'czas_min': 60}]"
365994,1996,231,Spektakle fabularne TV,Gra kłamstw,,,,,,"Tł. Klaudyna Rozhin. Reż. Natalia Korycka-Gruz. I, 3 II 1996, 60'",,Gra kłamstw,,I,"[{'data': '3 II 1996', 'czas_min': 60}]"
365995,1996,231,Spektakle fabularne TV,Dziadek do orzechów,,,,,,"Reż. Zbigniew Mich. II, 22 XII 1996, 45'",,Dziadek do orzechów,,II,"[{'data': '22 XII 1996', 'czas_min': 45}]"
365996,1996,231,Spektakle fabularne TV,Legenda o św. Krzysztofie,,,,,,"Reż. aut. II, 7 IV 1996, 40'",,Legenda o św. Krzysztofie,,II,"[{'data': '7 IV 1996', 'czas_min': 40}]"
365997,1996,231,Spektakle fabularne TV,Palcem po mapie,,,,,,"Reż. Barbara Borys-Damięcka. II, 18 VIII 1996, 45'",,Palcem po mapie,,II,"[{'data': '18 VIII 1996', 'czas_min': 45}]"
365998,1996,231,Spektakle fabularne TV,"Na razie w porządku, mamo",,,,,,"II, 26 V 1996, 50'",,"Na razie w porządku, mamo",,II,"[{'data': '26 V 1996', 'czas_min': 50}]"
365999,1996,231,Spektakle fabularne TV,Liczykrupa,,,,,,"Reż. Łukasz Wylężałek. II, 20 I 1996, 35'",,Liczykrupa,,II,"[{'data': '20 I 1996', 'czas_min': 35}]"
372132,1997,231,Spektakle fabularne TV,Sonata epileptyczna,,,,Reż. Jerzy Grzegorzewski,,"II, 27 III 1997, 50",,Sonata epileptyczna,,II,"[{'data': '27 III 1997', 'czas_min': None}]"
372133,1997,231,Spektakle fabularne TV,Ciężkie czasy,,,,Reż. Barbara Borys-Damięcka,,"I, 12 I 1997, 75'",,Ciężkie czasy,,I,"[{'data': '12 I 1997', 'czas_min': 75}]"
372134,1997,231,Spektakle fabularne TV,Sprawa Stawrogina,,,,"Tł. Tadeusz Zagórski, Zbigniew Podgórzec. Reż. Krzysztof Zaleski",,"I, 13 I 1997, 110'",,Sprawa Stawrogina,,I,"[{'data': '13 I 1997', 'czas_min': 110}]"
372135,1997,231,Spektakle fabularne TV,Drugie zabicie psa,,,,Reż. Tomasz Wiszniewski,,"II, 16 I 1997, 75'",,Drugie zabicie psa,,II,"[{'data': '16 I 1997', 'czas_min': 75}]"
372136,1997,231,Spektakle fabularne TV,"Miłość, która zapala gwiazdy",,,,Reż. Katarzyna Deszcz,,"II, 26 I 1997, 30'",,"Miłość, która zapala gwiazdy",,II,"[{'data': '26 I 1997', 'czas_min': 30}]"
372137,1997,231,Spektakle fabularne TV,Małgosia,,,,Reż. Olaf Lubaszenko,,"II, 2 II 1997, 45'",,Małgosia,,II,"[{'data': '2 II 1997', 'czas_min': 45}]"
372138,1997,231,Spektakle fabularne TV,Legenda o świętym Mikołaju,,,,Sc. i reż. Krzysztof Zaleski,,"II, 9 II 1997, 30'",,Legenda o świętym Mikołaju,,II,"[{'data': '9 II 1997', 'czas_min': 30}]"
372139,1997,231,Spektakle fabularne TV,Elektroniczny miś,,,,Reż. Ryszard Maciej Nyczka,,"II, 16 II 1997, 45'",,Elektroniczny miś,,II,"[{'data': '16 II 1997', 'czas_min': 45}]"
372140,1997,231,Spektakle fabularne TV,Tristan i Izolda,,,,Reż. Krystyna Janda,,"I, 17 II 1997, 100'",,Tristan i Izolda,,I,"[{'data': '17 II 1997', 'czas_min': 100}]"
372141,1997,231,Spektakle fabularne TV,Rap-łap-baja,,,,Sc. i reż. Leszek Wosiewicz,,"II, 23 II 1997, 45'",,Rap-łap-baja,,II,"[{'data': '23 II 1997', 'czas_min': 45}]"
372142,1997,231,Spektakle fabularne TV,Panna Maliczewska,,,,Reż. Gustaw Holoubek,,"I, 24 II 1997, 45'",,Panna Maliczewska,,I,"[{'data': '24 II 1997', 'czas_min': 45}]"
372143,1997,231,Spektakle fabularne TV,Piranie,,,,Reż. Andrzej Rozhin,,"II, 27 II 1997, 65'",,Piranie,,II,"[{'data': '27 II 1997', 'czas_min': 65}]"
372147,1997,231,Spektakle fabularne TV,Sceny z życia smoków,,,,Adapt. Krzysztof Łabiniec. Reż. Lech Wroński,,"II, 2 III 1997, 45'",,Sceny z życia smoków,,II,"[{'data': '2 III 1997', 'czas_min': 45}]"
372148,1997,231,Spektakle fabularne TV,Tęczaki,,,,Reż. Cezary Nowicki,,"II, 9 III 1997, 45'",,Tęczaki,,II,"[{'data': '9 III 1997', 'czas_min': 45}]"
372149,1997,231,Spektakle fabularne TV,Odbita sława,,,,Tł. Michał Ronikier. Reż. Janusz Zaorski,,"I, 10 III 1997, 105'",,Odbita sława,,I,"[{'data': '10 III 1997', 'czas_min': 105}]"
372150,1997,231,Spektakle fabularne TV,Księżniczka na ziarnku grochu,,,,Reż. Andrzej Maj,,"II, 16 III 1997, 45'",,Księżniczka na ziarnku grochu,,II,"[{'data': '16 III 1997', 'czas_min': 45}]"
372151,1997,231,Spektakle fabularne TV,Na warszawskiej Starówce,,,,Reż. Roland Rowiński,,"II, 23 III 1997, 45'",,Na warszawskiej Starówce,,II,"[{'data': '23 III 1997', 'czas_min': 45}]"
372152,1997,231,Spektakle fabularne TV,Tu się urodziłem,,,,Reż. Jan Maciejowski,,"I, 24 III 1997, 100'",,Tu się urodziłem,,I,"[{'data': '24 III 1997', 'czas_min': 100}]"
372153,1997,231,Spektakle fabularne TV,"Pasja - Misterium o Męce, Misterium o Zmartwychwstaniu",,,,Sc. Jan Lewański. Reż. Jan Skotnicki,,"Wg anonimowych tekstów staropolskich. II, 28 III 1997, 60'",,"Pasja - Misterium o Męce, Misterium o Zmartwychwstaniu",,II,"[{'data': '28 III 1997', 'czas_min': 60}]"
372154,1997,231,Spektakle fabularne TV,Koncert,,,,Reż. Janusz Dymek,,"I, 7 IV 1997, 55'",,Koncert,,I,"[{'data': '7 IV 1997', 'czas_min': 55}]"
372155,1997,231,Spektakle fabularne TV,Ketchup Schroedera,,,,Reż. Filip Zylber,,"II, 10 IV 1997, 90'; [ponowna emisja:] 28 VI 1997",,Ketchup Schroedera,,II,"[{'data': '10 IV 1997', 'czas_min': 90}, {'data': '28 VI 1997', 'czas_min': None}]"
372156,1997,231,Spektakle fabularne TV,Przybysz z Narbony,,,,Reż. Laco Adamik,,"I, 21 IV 1997, 140'",,Przybysz z Narbony,,I,"[{'data': '21 IV 1997', 'czas_min': 140}]"
372157,1997,231,Spektakle fabularne TV,Biała,,,,Reż. Andrzej Maj,,"II, 24 IV 1997, 40'",,Biała,,II,"[{'data': '24 IV 1997', 'czas_min': 40}]"
372158,1997,231,Spektakle fabularne TV,Legenda o świętym Wojciechu,,,,Reż. Krzysztof Zaleski,,"II, 20 IV 1997, 35'",,Legenda o świętym Wojciechu,,II,"[{'data': '20 IV 1997', 'czas_min': 35}]"
372186,1997,231,Spektakle fabularne TV,Mistrz,,,,Reż. Agnieszka Lipiec-Wróblewska,,"I, 28 IV 1997, 80'",,Mistrz,,I,"[{'data': '28 IV 1997', 'czas_min': 80}]"
372187,1997,231,Spektakle fabularne TV,Złamana noga babci,,,,Reż. Filip Zylber,,"II, 4 V 1997, 45'",,Złamana noga babci,,II,"[{'data': '4 V 1997', 'czas_min': 45}]"
372208,1997,231,Spektakle fabularne TV,Listopad,,,,Reż. Mikołaj Grabowski,,"I, 5 V 1997, 105'",,Listopad,,I,"[{'data': '5 V 1997', 'czas_min': 105}]"
372210,1997,231,Spektakle fabularne TV,W każdą pierwszą niedzielę,,,,Reż. Barbara Sałacka,,"II, 8 V 1997, 50'",,W każdą pierwszą niedzielę,,II,"[{'data': '8 V 1997', 'czas_min': 50}]"
372212,1997,231,Spektakle fabularne TV,Cztery wiersze i jeden poemat,,,,"Reż. Aleksandra Czarnecka, Jerzy Krysiak",,"II, 10 V 1997, 30'",,Cztery wiersze i jeden poemat,,II,"[{'data': '10 V 1997', 'czas_min': 30}]"
372214,1997,231,Spektakle fabularne TV,Julianka,,,,Reż. Jacek Skalski,,"II, 11 V 1997, 45'",,Julianka,,II,"[{'data': '11 V 1997', 'czas_min': 45}]"
372217,1997,231,Spektakle fabularne TV,Tryptyk,,,,Reż. Urszula Urbaniak,,"I, 12 V 1997, 50'",,Tryptyk,,I,"[{'data': '12 V 1997', 'czas_min': 50}]"
372219,1997,231,Spektakle fabularne TV,Śledztwo,,,,Reż. Waldemar Krzystek,,"II, 15 V 1997, 80'",,Śledztwo,,II,"[{'data': '15 V 1997', 'czas_min': 80}]"
372220,1997,231,Spektakle fabularne TV,Pogodzić się ze światem,,,,Reż. Jerzy Zalewski,,"II, 18 V 1997, 40'",,Pogodzić się ze światem,,II,"[{'data': '18 V 1997', 'czas_min': 40}]"
372222,1997,231,Spektakle fabularne TV,Skarb szeryfa,,,,Reż. Marek Piestrak,,"Cz. 1-2. II, 18 V 1997, 45'; 25 V 1997, 45'",,Skarb szeryfa,,II,"[{'data': '18 V 1997', 'czas_min': 45}, {'data': '25 V 1997', 'czas_min': 45}]"
372223,1997,231,Spektakle fabularne TV,Bajki o zwierzętach,,,,Reż. Barbara Borys-Damięcka,,"II, 29 V 1997, 35'",,Bajki o zwierzętach,,II,"[{'data': '29 V 1997', 'czas_min': 35}]"
372225,1997,231,Spektakle fabularne TV,O zwierzętach to i owo,,,,Reż. Barbara Borys-Damięcka,,"II, 1 VI 1997, 45'",,O zwierzętach to i owo,,II,"[{'data': '1 VI 1997', 'czas_min': 45}]"
372229,1997,231,Spektakle fabularne TV,Legenda o świętym Antonim Pustelniku,,,,Sc. i reż. Krzysztof Zaleski,,"Wg ""Legendy na dzień św. Antoniego Pustelnika"" Jakuba de Voragine i ""Biblii""",,Legenda o świętym Antonim Pustelniku,,,[]
372230,1997,231,Spektakle fabularne TV,Zdrada,,,,Reż. Paweł Woldan,,"II, 5 VI 1997, 45'",,Zdrada,,II,"[{'data': '5 VI 1997', 'czas_min': 45}]"
372231,1997,231,Spektakle fabularne TV,Kasztanek,,,,Reż. Teresa Kotlarczyk,,"II, 8 VI 1997, 45'",,Kasztanek,,II,"[{'data': '8 VI 1997', 'czas_min': 45}]"
372236,1997,231,Spektakle fabularne TV,Szara róża,,,,Reż. Tomasz Dettloff,,"II, 15 VI 1997, 35'",,Szara róża,,II,"[{'data': '15 VI 1997', 'czas_min': 35}]"
372247,1997,231,Spektakle fabularne TV,Koziołek Matołek,,,,Reż. Lidia Wróbel,,"II, 22 VI 1997, 45'",,Koziołek Matołek,,II,"[{'data': '22 VI 1997', 'czas_min': 45}]"
372249,1997,231,Spektakle fabularne TV,Komedia peryferyjna,,,,Reż. Janusz Kondratiuk,,"II, 26 VI 1997, 60'",,Komedia peryferyjna,,II,"[{'data': '26 VI 1997', 'czas_min': 60}]"
372251,1997,231,Spektakle fabularne TV,Maskarada,,,,Reż. Andrzej Łapicki,,"I, 30 VI 1997, 100'",,Maskarada,,I,"[{'data': '30 VI 1997', 'czas_min': 100}]"
