"ZA_ZAPIS_ID","ZA_RO_ROK","ZA_DZ_DZIAL1_ID","DZ_NAZWA","ZA_RZ_RODZAJ1_ID","RZ_NAZWA","ZA_TYTUL","ZA_TYTUL_CALOSCI","ZA_OPIS_CALOSCI","ZA_TYTUL_ORYGINALU","ZA_TE_TEATR_ID","TE_NAZWA","ZA_OPIS_WSPOLTWORCOW","ZA_JEZYK_ORYGINALU","ZA_TYTUL_ADAPT_DZIELA","ZA_NAZWA_ADAPT_DZIELA","ZA_OPIS_ADAPT_DZIELA","ZA_ADNOTACJE"
899686,2001,231,Spektakle fabularne TV,291,sztuka teatralna,Podróż,,,,,,Tł. Barbara Grzegorzewska. Reż. Piotr Mikucki,,,,"Program I, 16 VII, 2001, 60'",
899694,2001,231,Spektakle fabularne TV,291,sztuka teatralna,Dziękuję za służbę,,,,,,Reż. Sylwester Chęciński,,,,"Program I, 23 VII, 2001, 90'",
899698,2001,231,Spektakle fabularne TV,291,sztuka teatralna,"Temida jest kobietą, czyli historie pożyczone od Guy de Maupassanta",,,,,,Reż. Tomasz Wiszniewski,,,,"Program I, 30 VII, 2001, 65'",
899702,2001,231,Spektakle fabularne TV,291,sztuka teatralna,Pracownia krawiecka,,,,,,Tł. Bogusława Frosztęga. Reż. Wojciech Pszoniak,,,,"Program I, 6 VIII, 2001, 80'",
899722,2001,231,Spektakle fabularne TV,291,sztuka teatralna,Sandra K,,,,,,Reż. Maria Zmarz-Koczanowicz,,,,"Program II, 12 VIII, 2001, 65'",
899724,2001,231,Spektakle fabularne TV,291,sztuka teatralna,Od czasu do czasu,,,,,,Reż. Juliusz Machulski,,,,"Program I, 13 VIII, 2001, 100'",
899739,2001,231,Spektakle fabularne TV,291,sztuka teatralna,Muchy,,,,,,Reż. Łukasz Wylężałek,,,,"Program II, 19 VIII, 2001, 55'",
899758,2001,231,Spektakle fabularne TV,291,sztuka teatralna,Muchy,,,,,,Tł. Michał Ronikier. Reż. Piotr Mikucki,,,,"Program I, 20 VIII, 2001, 100'",
899900,2001,231,Spektakle fabularne TV,291,sztuka teatralna,Skarb,,,,,,Reż. Piotr Malaruk,,,,"Program II, 26 VIII, 2001, 60'",
899903,2001,231,Spektakle fabularne TV,291,sztuka teatralna,Ciemno,,,,,,Reż. Janusz Majewski,,,,"Program I, 27 VIII, 2001, 65'",
899941,2001,231,Spektakle fabularne TV,291,sztuka teatralna,Stół,,,,,,Reż. Piotr Mularuk,,,,"Program II, 2 IX 2001, 60'",
899945,2001,231,Spektakle fabularne TV,291,sztuka teatralna,Wielka magia,,,,,,Tł. Anna Wasilewska. Reż. Maciej Englert,,,,"Program I, 3 IX 2001, 95'",
899950,2001,231,Spektakle fabularne TV,291,sztuka teatralna,Numery,,,,,,Reż. Agnieszka Lipiec-Wróblewska,,,,"Program II, 9 IX 2001, 50'",
899961,2001,231,Spektakle fabularne TV,291,sztuka teatralna,O przemyślności kobiety niewiernej... Sześć opowieści z Boccaccia wziętych,,,,,,"Sc. Robert Brutter, Maciej Dutkiewicz. Reż. Maciej Dutkiewicz",,,,"Program I, 10 IX 2001, 55'",
900008,2001,231,Spektakle fabularne TV,291,sztuka teatralna,Siedem dalekich rejsów,,,,,,Reż. Marcin Ziębiński,,,,"Program I, 24 IX 2001, 85'",
901473,2001,231,Spektakle fabularne TV,291,sztuka teatralna,Nie strój zdobi nieboszczyka,,,,,,Tł. Marek Ostrowski. Reż. Jerzy Stuhr,,,,"Program II, 30 IX 2001, 45'",
901484,2001,231,Spektakle fabularne TV,291,sztuka teatralna,Cezar i Pompejusz,,,,,,Tł. Joanna Guze. Reż. Jerzy Antczak,,,,"Program I, 1 X 2001, 85'",
901704,2001,231,Spektakle fabularne TV,291,sztuka teatralna,Ciałopalenie,,,,,,Reż. Władysław Kowalski,,,,"Program II, 7 X 2001, 85'",
901709,2001,231,Spektakle fabularne TV,291,sztuka teatralna,Wszystko zależy od dziadka,,,,,,Reż. Anna Minkiewicz,,,,"Program I, 8 X 2001, 60'",
901740,2001,231,Spektakle fabularne TV,291,sztuka teatralna,Hanna Wending,,,,,,Tł. Sławomir Błaut. Reż. Krystian Lupa,,,,"Program II, 14 X 2001, 115'",
901745,2001,231,Spektakle fabularne TV,291,sztuka teatralna,Łzy,,,,,,Reż. Filip Zylber,,,,"Program I, 21 X 2001, 93'",
901747,2001,231,Spektakle fabularne TV,291,sztuka teatralna,Dom otwarty,,,,,,Reż. Michał Kwieciński,,,,"Program I, 22 X 2001, 77'",
901750,2001,231,Spektakle fabularne TV,291,sztuka teatralna,Wielebni,,,,,,Reż. Kazimierz Kutz,,,,"Program I, 29 X 2001, 84'",
901756,2001,231,Spektakle fabularne TV,291,sztuka teatralna,Cyrograf,,,,,,Reż. Janusz Zaorski,,,,"Program I, 5 XI 2001, 67'",
902450,2001,231,Spektakle fabularne TV,291,sztuka teatralna,Upiór w kuchni,,,,,,Reż. Janusz Majewski,,,,"Program I, 12 XI 2001, 83'",
902479,2001,231,Spektakle fabularne TV,291,sztuka teatralna,Duet,,,,,,Reż. Łukasz Wylężałek,,,,"Program II, 25 XI 2001, 84'",
902483,2001,231,Spektakle fabularne TV,291,sztuka teatralna,Miś Kolabo,,,,,,Reż. Ryszard Bugajski,,,,"Program I, 26 XI 2001, 74'",
902494,2001,231,Spektakle fabularne TV,291,sztuka teatralna,Iwanow,,,,,,Tł. Artur Sandauer. Reż. Jan Englert,,,,"Pogram I, 3 XII 2001, 90'",
902877,2001,231,Spektakle fabularne TV,291,sztuka teatralna,Niech żyją agenci,,,,,,Reż. Witold Adamek,,,,"Program II, 30 XII 2001, 52'",
902881,2002,231,Spektakle fabularne TV,291,sztuka teatralna,Ballada o Zakaczawiu,,,,,,Reż. Waldemar Krzystek,,,,"Program II, 6 I 2002, 93' [premiera 2001]",
902882,2002,231,Spektakle fabularne TV,291,sztuka teatralna,Bigda idzie!,,,,,,Reż. Andrzej Wajda,,,,"Program I, 7 I 2002, 90' [premiera 1999]",
904362,2001,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Co się dzieje z modlitwami niegrzecznych dzieci? Prem. 2001,,,,9474,Teatr Syndyk przy Miejskim Ośrodku Kultury,Reż. Jerzy Lach,,,,,
914041,2000,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Jeszcze jednego... psa. Prem. 2000,,,,6534,Teatr Jednego Wiersza,Reż. Krzysztof Żyliński,,,,,
914180,2001,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Wyszukane słowa miłosne. Prem. 2001,,,,6495,Inne. Katowice,Reż. Gianfranco Evangelista,,,,,"w wykonaniu studentów italianistyki Uniwersytetu Śląskiego na deskach teatru ""Korez"" w Katowicach"
915494,1997,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Zapiski więzienne. Prem. 1997,,,,9554,Teatr Studio,Adapt. i reż. Jan Machulski,,,,,
916165,1999,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Fantazja a la Moderne. Prem. 1999,,,,1021,Teatr Prób,Reż. Jan Kasper,,,,,
916250,2001,231,Spektakle fabularne TV,291,sztuka teatralna,Kabaret Olgi Lipińskiej,,,,,,,,,,"Program I, 27 II, 31 III, 28 IV, 2 VI, 3 VIII 2001 [każda cz. 40']",
916698,2001,231,Spektakle fabularne TV,291,sztuka teatralna,Zielony potwór - baśń o pięknej Dardane,,,,,,Tł. Joanna Walter. Reż. Jerzy Krysiak,,,,"Program II, 5 III 2001, 45'",
919375,2000,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Rzeźnia. Prem. 2000,,,,907,Teatr Współczesny im. E. Wiercińskiego,Reż. Grzegorz Wiśniewski,,,,,
930299,2002,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Ten szalony Tespis. Prem. 2002,,,,9694,"Podgórski Teatr Lalki i Aktora ""Parawan""",Reż. Piotr Augustynek,,,,,
932678,2002,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Krzyk. Prem. 2002,,,,9714,"Teatr ""Nie Ma""",Reż. Tatiana Malinowska-Tyszkiewicz,,,,,
932867,2001,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Aż do śmierci. Prem. 2001,,,,6675,Teatr Mist,"Tł. Monika Czerniewska. Reż. Krzysztof Miklaszewski. Adapt. Krzysztof Miklaszewski, Stanisław Michno",,,,,
935441,2001,231,Spektakle fabularne TV,291,sztuka teatralna,Dożywocie,,,,,,,,,,Reż. Wojciech Pszoniak . [W realizacji],
936620,2001,231,Spektakle fabularne TV,291,sztuka teatralna,Dzieci,,,,,,Tł. Michał Ronikier. Reż. Piotr Mikucki,,,,"Program I, 20 VIII 2001, 100'",
938252,2002,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Miałem taki sen. Prem. 2002,,,,4969,"Teatr ""Cinema""",Sc. i reż. Zbigniew Szumski,,,,,
941901,2002,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,"Sceny z ""Elektry"". Prem. 2002",,,,1742,"Ośrodek Praktyk Teatralnych ""Gardzienice""",Reż. Włodzimierz Staniewski,,,,na podst. dramatu Eurypidesa,
941960,2002,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Polowanie na Żmirłacza. Prem. 2002,,,,952,"Teatr ""Stara Prochownia""",Reż. Jacek Papis,,,,dramat zainspirowany poematem Lewisa Carrolla,
942725,2001,231,Spektakle fabularne TV,291,sztuka teatralna,Noc czerwcowa,,,,,,Reż. Andrzej Wajda,,,,Reż. Andrzej Wajda. [W realizacji],
947598,2001,231,Spektakle fabularne TV,291,sztuka teatralna,Lord Jim,,,,,,Reż. Laco Adamik,,,,[Spektakl w realizacji],
948179,2001,231,Spektakle fabularne TV,291,sztuka teatralna,Gra miłości i przypadku,,,,,,Reż. Gustaw Holoubek,,,,[W realizacji],
948182,2001,231,Spektakle fabularne TV,291,sztuka teatralna,Drugie zabicie psa,,,,,,"Adapt. Robert Brutter, Tomasz Wiszniewski. Reż. Tomasz Wiszniewski",,,,"Program II, 4 II 2001, 80'",
948398,2001,231,Spektakle fabularne TV,291,sztuka teatralna,Wielki świat,,,,,,Reż. Witold Leszczyński,,,,"Program II, 11 XI 2001, 50'",
950893,2002,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Testosteron. Prem. 2002,,,,7394,Teatr Montownia,Reż. Agnieszka Glińska,,,,,
951345,2001,231,Spektakle fabularne TV,291,sztuka teatralna,Ożenek,,,,,,Reż. Jerzy Stuhr,,,,[W realizacji],
951560,2001,231,Spektakle fabularne TV,291,sztuka teatralna,Operetka,,,,,,Reż. Jerzy Grzegorzewski,,,,"Program II, 9 XII 2001, 75'",
953878,2001,231,Spektakle fabularne TV,291,sztuka teatralna,Zazdrość,,,,,,Tł. Bożena Intrator. Reż. Krystyna Janda,,,,"Program I, 10 XII 2001, 70'",
954120,2001,231,Spektakle fabularne TV,291,sztuka teatralna,Noce sióstr Bronte,,,,,,Tł. Danuta Żmij-Zielińska. Reż. Maciej Prus,,,,"Program II, 16 XII 2001, 50'",
965167,2002,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Czemu nie dajesz mi spać. Prem. 2002,,,,939,Teatr Ósmego Dnia,"Sc. Grzegorz Kotłowski, Halina Chmielarz. Reż. Halina Chmielarz",,,,"na podstawie powieści ""Dom dzienny, dom nocny"" Olgi Tokarczuk",
965212,2001,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Spróbujmy jeszcze raz. Prem. 2001,,,,1202,Inne,Tł. Bożena Sławińska. Reż. Maciej Wojtyszko,,,,,przedstawienie impresaryjne
965266,2000,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Przezroczystość. Prem. 2000,,,,9754,"Teatr ""ES""",Reż. Andrzej Meżerycki,,,,oparty na poezji i zapiskach ks. Jana Twardowskiego,
965391,2002,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Cyrk Monty Pythona. Prem. 2002,,,,1202,Inne,Reż. Arkadiusz Jakubik,,,,,przedstawienie impresaryjne
965706,2002,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,KababaKai. Prem. 2002,,,,5535,"Videoteatr ""Poza"" Jolanty i Piotra Lachmannów",Reż. Piotr Lachmann,,,,,
967727,2000,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Niebezpieczne związki. Prem. 2000,,,,46,"Teatr ""Wybrzeże""",Tł. Piotr Szymanowski. Reż. Waldemar Zawodziński,,,,,
970496,2002,7670,Czechy (od 1993; teatr polski za granicą) - repertuar,291,sztuka teatralna,Balladyna,,,,341,Tesinske Divadlo. Scena Polska,Reż. Marek Mokrowiecki,,,,,
973825,2002,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,"Scenariusz dla nieistniejącego, lecz możliwego aktora instrumentalnego. Prem. 2002",,,,9794,Scena Of-Groteska,,,,,,
975346,2000,7681,Wielka Brytania (teatr polski za granicą) - repertuar,291,sztuka teatralna,Pasja. Historia o Chwalebnym Zmartwychwstaniu Pańskim. Prem. 2000,,,,6174,Teatrzyk Wyobraźni im. Jana Dormana,Sc. Zbigniew Bitka i Krystian Kobyłka. Reż. Krystian Kobyłka,,,,wg tekstu Marcina Paszkowskiego z 1612 r.,
975365,2000,7681,Wielka Brytania (teatr polski za granicą) - repertuar,291,sztuka teatralna,Wars i Sawa. Prem. 2000,,,,6174,Teatrzyk Wyobraźni im. Jana Dormana,Reż. Artur Gotz,,,,na podstawie sztuki Wandy Chotomskiej,
976975,2002,7681,Wielka Brytania (teatr polski za granicą) - repertuar,291,sztuka teatralna,O stale obecnych. Prem. 2001,,,,2501,Teatr Małych Form.,Sc. Anna Wieczur-Bluszcz. Reż. Anna Wieczur-Bluszcz i Przemysław Bluszcz,,,,widowisko wg poezji ks. Jana Twardowskiego,
978708,2002,7681,Wielka Brytania (teatr polski za granicą) - repertuar,291,sztuka teatralna,Nowe szaty króla,,,,489,"Teatr dla Dzieci i Młodzieży ""Syrena""",Reż. Sławomir Gałdyn,,,,,
981421,2002,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Chłopi. Prem. 2002,,,,9854,"Teatr ""Eko Studio""",Reż. Andrzej Czernik,,,,,[wystawienie plenerowe w Muzeum Wsi Opolskiej w Bierkowicach]
985852,2002,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Nie mówię tu o miłości. Prem. 1995,,,,4969,"Teatr ""Cinema""",Reż. Zbigniew Szumski,,,,,[wystawienie w Centrum Kultury Teatr Grudziądz]
985886,2002,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,J.P. odkrywa Amerykę. Prem. 2002,,,,4624,"Teatr ""Kana""",Reż. Zygmunt Duczyński,,,,,
988708,2000,7681,Wielka Brytania (teatr polski za granicą) - repertuar,291,sztuka teatralna,O Smoku Wawelskim,,,,6174,Teatrzyk Wyobraźni im. Jana Dormana,Reż. Artur Gotz,,,,,
990130,2000,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Don Alfonso. Prem. 2000,,,,4925,Teatr Bueckleina,Reż. Adam Kwaśny,,,,,
991065,2001,7681,Wielka Brytania (teatr polski za granicą) - repertuar,291,sztuka teatralna,Tu mówi Marian Hemar. Prem. 2001,,,,493,Teatr Polski ZASP,Sc. Włada Majewska. Reż. Daniel Woźniak,,,,w setną rocznicę urodzin artysty,
991894,2001,7681,Wielka Brytania (teatr polski za granicą) - repertuar,291,sztuka teatralna,"O dwóch takich, co ukradli księżyc",,,,489,"Teatr dla Dzieci i Młodzieży ""Syrena""",Adapt. Michał Kasperowicz. Teksty piosenek i reż. Ewa Marcinkówna,,,,,
992949,2001,7681,Wielka Brytania (teatr polski za granicą) - repertuar,291,sztuka teatralna,Szopka krakowska rodziny Malików. Prem. 2001,,,,6174,Teatrzyk Wyobraźni im. Jana Dormana,Sc. i reż. Zbigniew Poprawski,,,,,
993745,1997,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Pieśń kozła. Prem. 1997,,,,9914,Teatr Pieśń Kozła,Reż. Grzegorz Bral,,,,"spektakl inspirowany ""Bachantkami"" Eurypidesa",
993789,2000,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Satana. Prem. 2000,,,,4342,"Teatr ""Rondo""",Sc. Marcin Bortkiewicz. Reż. Stanisław Miedziewski,,,,"według ""Doktora Faustusa"" Tomasza Manna",
995837,2001,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Grabarz królów. Prem. 2001,,,,9954,"Stowarzyszenie Teatralne ""Antrakt""",Reż. Mirosław Kocur,,,,,
996087,2001,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Moralność pani Dulskiej. Prem. 2001,,,,3142,Teatr Druga Strefa (Teatr 2.Strefa),Reż. Sylwester Biraga,,,,,
998639,2002,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,"Misterium wielkanocne, czyli Dialog o Śmierci i Zmartwychwstaniu. Prem. 2002",,,,3682,"Teatr Propozycji ""Dialog"" im. Henryki Rodkiewicz",,,,,,
1002267,2002,7681,Wielka Brytania (teatr polski za granicą) - repertuar,291,sztuka teatralna,Toruńskie pierniki. Prem. 2002,,,,6174,Teatrzyk Wyobraźni im. Jana Dormana,Sc. i reż. Artur Gotz,,,,,
1014515,2002,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Szczęśliwe wydarzenie. Prem. 2002,,,,9894,Centrum Kultury Europejskiej - Nowy Teatr,Reż. Wiesław Saniewski,,,,,
1014526,2000,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Wariat i zakonnica. Prem. 2000,,,,3142,Teatr Druga Strefa (Teatr 2.Strefa),Reż. Sylwester Biraga,,,,,
1014686,2002,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Kreatura. Prem. 2002,,,,908,Państwowa Wyższa Szkoła Teatralna im. L. Solskiego,"Tł. Mira Michałowska, Irena Szymańska. Adapt. i reż. Agata Duda-Gracz",,,,"wg ""Wspomnień"" Johna Murrella",
1022805,2002,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Gry Adama. Prem. 2002,,,,8734,Inne. Warszawa,Reż. Radosław Figura,,,,,przedstawienie impresaryjne
1022825,2002,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Dwoje na jednośladzie. Prem. 2002,,,,892,Teatr Nowy**,Reż. Maciej Wojtyszko,,,,,
1026369,2002,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Maciejowe podwórko. Prem. 2002,,,,8734,Inne. Warszawa,Reż. Marek Rębacz,,,,,przedstawienie impresaryjne
1028005,2002,7685,Kanada (teatr polski za granicą) - repertuar,291,sztuka teatralna,Agnieszka Osiecka - Nic nie zastąpi mi piosenki. Prem. 2002,,,,5275,"Salon Poezji, Muzyki i Teatru",Sc. i reż. Romana Próchnicka,,,,,
1028066,2002,7681,Wielka Brytania (teatr polski za granicą) - repertuar,291,sztuka teatralna,Dary czterech wróżek. Prem. 2002,,,,6174,Teatrzyk Wyobraźni im. Jana Dormana,Adapt. i reż. Zbigniew Poprawski,,,,,
1031287,2000,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Arka. Prem. 2000,,,,939,Teatr Ósmego Dnia,"Reż. Ewa Wójciak, Adam Borowski, Tadeusz Janiszewski, Marcin Kęszycki",,,,,
1031329,2001,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Kroniki - obyczaj lamentacyjny. Prem. 2001,,,,9914,Teatr Pieśń Kozła,Reż. Grzegorz Bral,,,,tekst na podstawie adaptacji i ustalenia polskiej wersji Gilgamesza Roberta Stillera,
1031389,2002,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Przed sklepem jubilera. Prem. 2002,,,,5131,Studio Teatr Test - Teatr Mentalny (do 1998: Studio Teatr Test),Reż. Andrzej Maria Marczewski,,,,,
1031485,2002,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Wiedza i droga krzyżowa. Prem. 2002,,,,1202,Inne,"Sc. Sławomir Kowalewski. Reż. Sławomir Kowalewski, Barbara Kobrzyńska",,,,monodram,
1031726,2002,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Smok. Prem. 2002,,,,9754,"Teatr ""ES""",Insc. Andrzej Meżerycki,,,,według sztuki Jewgienija Szwarca,
1031807,2002,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Eros i drażnięta. Prem. 2002,,,,1202,Inne,Sc. i reż. Adam Hanuszkiewicz,,,,,przedstawienie impresaryjne
1035666,2002,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Sklepy cynamonowe. Prem. 2002,,,,10174,"Teatr ""Tetraedr""",Reż. Grażyna Tabor,,,,,
1041572,2002,7681,Wielka Brytania (teatr polski za granicą) - repertuar,291,sztuka teatralna,Pinokio. Prem. 2002,,,,489,"Teatr dla Dzieci i Młodzieży ""Syrena""",Reż. Małgorzata Boratyńska,,,,,
1044066,2001,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Dziady. Prem. 2001,,,,10694,"Zespół teatralny ""Cantius""",Reż. Wacław Front,,,,,
1044086,2002,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Technika punktu świetlnego. Prem. 2002,,,,2545,"Państwowa Wyższa Szkoła Filmowa, Telewizyjna i Teatralna im. L. Schillera","Tł. Sławomir M. Chwastowski. Reż. Grzegorz Stosz, Marcin Brzozowski, Piotr Szrajber",,,,,
1049291,2002,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Wariatki z naszej dzielnicy. Prem. 2002,,,,10214,Teatr Seniora,Adapt. i reż. Ludwina Nowicka,,,,,
1050363,2001,7685,Kanada (teatr polski za granicą) - repertuar,291,sztuka teatralna,Nie bój się kochać. Prem. 1997,,,,5275,"Salon Poezji, Muzyki i Teatru",Sc. i reż. Maria Nowotarska,,,,,
1053211,2002,7670,Czechy (od 1993; teatr polski za granicą) - repertuar,291,sztuka teatralna,"Och, ta Kasia",,,,10274,Amatorski zespół teatralny przy Klubie Młodych w Nydku,Reż. Maria Martynek,,,,,
1053212,2002,7670,Czechy (od 1993; teatr polski za granicą) - repertuar,291,sztuka teatralna,Bajki dla potłuczonych,,,,10274,Amatorski zespół teatralny przy Klubie Młodych w Nydku,Reż. Olga Suszka,,,,,
1053276,2001,7670,Czechy (od 1993; teatr polski za granicą) - repertuar,291,sztuka teatralna,Szaleństwa panny Ewy,,,,341,Tesinske Divadlo. Scena Polska,Reż. Bogdan Kokotek,,,,,
1053280,2001,7670,Czechy (od 1993; teatr polski za granicą) - repertuar,291,sztuka teatralna,Kopciuszek. Prem. 2001,,,,2484,"Teatr Lalek ""Bajka""",Reż. Grzegorz Lewandowski,,,,,
1053292,2002,7670,Czechy (od 1993; teatr polski za granicą) - repertuar,291,sztuka teatralna,"Kaisermanewry, czyli Upływa szybko życie. Prem. 2002",,,,341,Tesinske Divadlo. Scena Polska,Reż. Rudolf Moliński,,,,,
1054734,2002,7670,Czechy (od 1993; teatr polski za granicą) - repertuar,291,sztuka teatralna,Babski raj,,,,10295,Zespół teatralny przy Kole PZKO w Żukowie Dolnym,Reż. Halina Wojnar,,,,,
1054909,2002,7670,Czechy (od 1993; teatr polski za granicą) - repertuar,291,sztuka teatralna,Las Karkonosza,,,,2484,"Teatr Lalek ""Bajka""",Tł. Łukasz Balb. Reż. Paweł Niedoba,,,,,
1054970,2003,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Norway. Today. Prem. 2003,,,,10314,Scena Fundacji Starego Teatru,Tł. Monika Muskała. Reż. Maciej Sobociński,,,,,
1055040,2002,7670,Czechy (od 1993; teatr polski za granicą) - repertuar,291,sztuka teatralna,Most nad Łucyną,,,,341,Tesinske Divadlo. Scena Polska,"Sc. Renata Putzlacher, Karol Suszka",,,,,
1055050,2002,7670,Czechy (od 1993; teatr polski za granicą) - repertuar,291,sztuka teatralna,Niebieski Pietrek,,,,2484,"Teatr Lalek ""Bajka""","Tł. Barbara Benke, Zofia Szczygielska. Reż. Karol Suszka",,,,,
1055523,2001,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Człowiek. Prem. 2001,,,,5994,Studium Teatralne,Reż. Piotr Borowski,,,,,
1056630,2003,231,Spektakle fabularne TV,291,sztuka teatralna,[Dziewiętnasty] 19. południk,,,,,,Reż. Juliusz Machulski,,,,"Program I, premiera 1 XII 2003, 75'",
1056631,2003,231,Spektakle fabularne TV,291,sztuka teatralna,[Pięćdziesiat jeden] 51 minut,,,,,,Reż. Łukasz Barczyk,,,,"Program II, premiera 18 V 2003, 54'",
1056632,2003,231,Spektakle fabularne TV,291,sztuka teatralna,Akwizytorom dziękujemy,,,,,,Tł. Małgorzata Semil. Reż. Ryszard Bugajski,,,,"Program I, premiera 6 X 2003, 67'",
1056634,2004,231,Spektakle fabularne TV,291,sztuka teatralna,Cicho,,,,,,Reż. Adam Guziński,,,,"Program II, premiera 22 II 2004, 60'",
1056635,2004,231,Spektakle fabularne TV,291,sztuka teatralna,Dobry adres,,,,,,Reż. Waldemar Krzystek,,,,"Program I, premiera 12 I 2004, 84'",
1056636,2004,231,Spektakle fabularne TV,291,sztuka teatralna,Dzień przed zachodem,,,,,,Reż. Maria Zmarz-Koczanowicz,,,,"Program II, premiera 18 I 2004, 72'",
